,date,departamento,new_cases,new_deaths,median_age,population
2803,2020-12-18,BOYACA,355,3.0,31.3,1242731
2804,2020-12-19,BOYACA,188,7.0,31.3,1242731
2805,2020-12-20,BOYACA,210,7.0,31.3,1242731
2806,2020-12-21,BOYACA,246,3.0,31.3,1242731
2807,2020-12-22,BOYACA,228,8.0,31.3,1242731
2808,2020-12-23,BOYACA,269,4.0,31.3,1242731
2809,2020-12-24,BOYACA,317,5.0,31.3,1242731
2810,2020-12-25,BOYACA,259,5.0,31.3,1242731
2811,2020-12-26,BOYACA,212,10.0,31.3,1242731
2812,2020-12-27,BOYACA,231,4.0,31.3,1242731
2813,2020-12-28,BOYACA,243,5.0,31.3,1242731
2814,2020-12-29,BOYACA,197,12.0,31.3,1242731
2815,2020-12-30,BOYACA,208,10.0,31.3,1242731
2816,2020-12-31,BOYACA,315,7.0,31.3,1242731
2817,2021-01-01,BOYACA,221,17.0,31.3,1242731
2818,2021-01-02,BOYACA,426,10.0,31.3,1242731
2819,2021-01-03,BOYACA,168,4.0,31.3,1242731
2820,2021-01-04,BOYACA,105,6.0,31.3,1242731
2821,2021-01-05,BOYACA,461,9.0,31.3,1242731
2822,2021-01-06,BOYACA,275,14.0,31.3,1242731
2823,2021-01-07,BOYACA,607,9.0,31.3,1242731
2824,2021-01-08,BOYACA,638,8.0,31.3,1242731
2825,2021-01-09,BOYACA,365,8.0,31.3,1242731
2826,2021-01-10,BOYACA,611,7.0,31.3,1242731
2827,2021-01-11,BOYACA,404,8.0,31.3,1242731
2828,2021-01-12,BOYACA,481,7.0,31.3,1242731
2829,2021-01-13,BOYACA,314,5.0,31.3,1242731
2830,2021-01-14,BOYACA,353,12.0,31.3,1242731
2831,2021-01-15,BOYACA,568,15.0,31.3,1242731
2832,2021-01-16,BOYACA,644,14.0,31.3,1242731
2833,2021-01-17,BOYACA,462,13.0,31.3,1242731
2834,2021-01-18,BOYACA,520,12.0,31.3,1242731
2835,2021-01-19,BOYACA,218,16.0,31.3,1242731
2836,2021-01-20,BOYACA,835,13.0,31.3,1242731
2837,2021-01-21,BOYACA,551,13.0,31.3,1242731
2838,2021-01-22,BOYACA,394,11.0,31.3,1242731
2839,2021-01-23,BOYACA,421,10.0,31.3,1242731
2840,2021-01-24,BOYACA,419,9.0,31.3,1242731
2841,2021-01-25,BOYACA,319,9.0,31.3,1242731
2842,2021-01-26,BOYACA,403,15.0,31.3,1242731
2843,2021-01-27,BOYACA,566,13.0,31.3,1242731
2844,2021-01-28,BOYACA,424,7.0,31.3,1242731
2845,2021-01-29,BOYACA,443,12.0,31.3,1242731
2846,2021-01-30,BOYACA,313,13.0,31.3,1242731
2847,2021-01-31,BOYACA,141,11.0,31.3,1242731
2848,2021-02-01,BOYACA,236,12.0,31.3,1242731
2849,2021-02-02,BOYACA,263,14.0,31.3,1242731
2850,2021-02-03,BOYACA,319,11.0,31.3,1242731
2851,2021-02-04,BOYACA,336,15.0,31.3,1242731
2852,2021-02-05,BOYACA,279,5.0,31.3,1242731
2853,2021-02-06,BOYACA,244,12.0,31.3,1242731
2854,2021-02-07,BOYACA,120,15.0,31.3,1242731
2855,2021-02-08,BOYACA,145,8.0,31.3,1242731
2856,2021-02-09,BOYACA,253,4.0,31.3,1242731
2857,2021-02-10,BOYACA,142,5.0,31.3,1242731
2858,2021-02-11,BOYACA,237,6.0,31.3,1242731
2859,2021-02-12,BOYACA,210,7.0,31.3,1242731
2860,2021-02-13,BOYACA,184,6.0,31.3,1242731
2861,2021-02-14,BOYACA,110,13.0,31.3,1242731
2862,2021-02-15,BOYACA,134,7.0,31.3,1242731
2863,2021-02-16,BOYACA,54,5.0,31.3,1242731
2864,2021-02-17,BOYACA,125,10.0,31.3,1242731
2865,2021-02-18,BOYACA,145,7.0,31.3,1242731
2866,2021-02-19,BOYACA,146,9.0,31.3,1242731
2867,2021-02-20,BOYACA,156,1.0,31.3,1242731
2868,2021-02-21,BOYACA,105,8.0,31.3,1242731
2869,2021-02-22,BOYACA,78,4.0,31.3,1242731
2870,2021-02-23,BOYACA,99,6.0,31.3,1242731
2871,2021-02-24,BOYACA,66,4.0,31.3,1242731
2872,2021-02-25,BOYACA,53,1.0,31.3,1242731
2873,2021-02-26,BOYACA,76,6.0,31.3,1242731
2874,2021-02-27,BOYACA,97,6.0,31.3,1242731
2875,2021-02-28,BOYACA,64,6.0,31.3,1242731
2876,2021-03-01,BOYACA,113,5.0,31.3,1242731
2877,2021-03-02,BOYACA,122,3.0,31.3,1242731
2878,2021-03-03,BOYACA,48,4.0,31.3,1242731
2879,2021-03-04,BOYACA,83,6.0,31.3,1242731
2880,2021-03-05,BOYACA,96,2.0,31.3,1242731
2881,2021-03-06,BOYACA,64,6.0,31.3,1242731
2882,2021-03-07,BOYACA,50,1.0,31.3,1242731
2883,2021-03-08,BOYACA,65,3.0,31.3,1242731
2884,2021-03-09,BOYACA,61,6.0,31.3,1242731
2885,2021-03-10,BOYACA,58,6.0,31.3,1242731
2886,2021-03-11,BOYACA,71,3.0,31.3,1242731
2887,2021-03-12,BOYACA,54,5.0,31.3,1242731
2888,2021-03-13,BOYACA,70,1.0,31.3,1242731
2889,2021-03-14,BOYACA,23,3.0,31.3,1242731
2890,2021-03-15,BOYACA,37,3.0,31.3,1242731
2891,2021-03-16,BOYACA,43,3.0,31.3,1242731
2892,2021-03-17,BOYACA,62,2.0,31.3,1242731
2893,2021-03-18,BOYACA,64,6.0,31.3,1242731
2894,2021-03-19,BOYACA,77,3.0,31.3,1242731
2895,2021-03-20,BOYACA,81,2.0,31.3,1242731
2896,2021-03-21,BOYACA,72,2.0,31.3,1242731
2897,2021-03-22,BOYACA,42,4.0,31.3,1242731
2898,2021-03-23,BOYACA,34,1.0,31.3,1242731
2899,2021-03-24,BOYACA,48,2.0,31.3,1242731
2900,2021-03-25,BOYACA,76,1.0,31.3,1242731
2901,2021-03-26,BOYACA,91,5.0,31.3,1242731
2902,2021-03-27,BOYACA,80,3.0,31.3,1242731
2903,2021-03-28,BOYACA,75,,31.3,1242731
2904,2021-03-29,BOYACA,61,1.0,31.3,1242731
2905,2021-03-30,BOYACA,44,3.0,31.3,1242731
2906,2021-03-31,BOYACA,48,2.0,31.3,1242731
2907,2021-04-01,BOYACA,140,4.0,31.3,1242731
2908,2021-04-02,BOYACA,47,3.0,31.3,1242731
2909,2021-04-03,BOYACA,25,3.0,31.3,1242731
2910,2021-04-04,BOYACA,66,4.0,31.3,1242731
2911,2021-04-05,BOYACA,93,2.0,31.3,1242731
2912,2021-04-06,BOYACA,120,3.0,31.3,1242731
2913,2021-04-07,BOYACA,85,4.0,31.3,1242731
2914,2021-04-08,BOYACA,81,5.0,31.3,1242731
2915,2021-04-09,BOYACA,79,2.0,31.3,1242731
2916,2021-04-10,BOYACA,104,1.0,31.3,1242731
2917,2021-04-11,BOYACA,155,3.0,31.3,1242731
2918,2021-04-12,BOYACA,108,3.0,31.3,1242731
2919,2021-04-13,BOYACA,180,4.0,31.3,1242731
2920,2021-04-14,BOYACA,161,3.0,31.3,1242731
2921,2021-04-15,BOYACA,201,3.0,31.3,1242731
2922,2021-04-16,BOYACA,180,3.0,31.3,1242731
2923,2021-04-17,BOYACA,231,3.0,31.3,1242731
2924,2021-04-18,BOYACA,199,6.0,31.3,1242731
2925,2021-04-19,BOYACA,287,4.0,31.3,1242731
2926,2021-04-20,BOYACA,224,5.0,31.3,1242731
2927,2021-04-21,BOYACA,244,4.0,31.3,1242731
2928,2021-04-22,BOYACA,194,3.0,31.3,1242731
2929,2021-04-23,BOYACA,321,4.0,31.3,1242731
2930,2021-04-24,BOYACA,173,1.0,31.3,1242731
2931,2020-03-13,CALDAS,1,,31.3,1018453
2932,2020-03-19,CALDAS,1,,31.3,1018453
2933,2020-03-21,CALDAS,1,,31.3,1018453
2934,2020-03-22,CALDAS,3,,31.3,1018453
2935,2020-03-23,CALDAS,1,,31.3,1018453
2936,2020-03-24,CALDAS,2,,31.3,1018453
2937,2020-03-25,CALDAS,2,,31.3,1018453
2938,2020-03-27,CALDAS,1,,31.3,1018453
2939,2020-03-28,CALDAS,1,,31.3,1018453
2940,2020-03-29,CALDAS,1,,31.3,1018453
2941,2020-03-30,CALDAS,1,,31.3,1018453
2942,2020-04-02,CALDAS,1,,31.3,1018453
2943,2020-04-08,CALDAS,3,,31.3,1018453
2944,2020-04-09,CALDAS,5,,31.3,1018453
2945,2020-04-10,CALDAS,1,,31.3,1018453
2946,2020-04-11,CALDAS,8,1.0,31.3,1018453
2947,2020-04-12,CALDAS,1,,31.3,1018453
2948,2020-04-13,CALDAS,2,,31.3,1018453
2949,2020-04-15,CALDAS,6,,31.3,1018453
2950,2020-04-16,CALDAS,2,,31.3,1018453
2951,2020-04-17,CALDAS,3,,31.3,1018453
2952,2020-04-20,CALDAS,2,,31.3,1018453
2953,2020-04-24,CALDAS,3,,31.3,1018453
2954,2020-04-26,CALDAS,1,,31.3,1018453
2955,2020-04-28,CALDAS,3,,31.3,1018453
2956,2020-04-29,CALDAS,3,,31.3,1018453
2957,2020-04-30,CALDAS,10,,31.3,1018453
2958,2020-05-02,CALDAS,10,,31.3,1018453
2959,2020-05-05,CALDAS,12,,31.3,1018453
2960,2020-05-06,CALDAS,3,,31.3,1018453
2961,2020-05-09,CALDAS,6,1.0,31.3,1018453
2962,2020-05-12,CALDAS,4,,31.3,1018453
2963,2020-05-14,CALDAS,4,,31.3,1018453
2964,2020-05-15,CALDAS,1,,31.3,1018453
2965,2020-05-16,CALDAS,9,,31.3,1018453
2966,2020-05-17,CALDAS,1,,31.3,1018453
2967,2020-05-20,CALDAS,6,,31.3,1018453
2968,2020-05-23,CALDAS,1,,31.3,1018453
2969,2020-05-24,CALDAS,1,,31.3,1018453
2970,2020-05-26,CALDAS,2,,31.3,1018453
2971,2020-05-27,CALDAS,4,,31.3,1018453
2972,2020-05-28,CALDAS,1,1.0,31.3,1018453
2973,2020-06-01,CALDAS,3,,31.3,1018453
2974,2020-06-02,CALDAS,9,,31.3,1018453
2975,2020-06-03,CALDAS,10,1.0,31.3,1018453
2976,2020-06-04,CALDAS,5,,31.3,1018453
2977,2020-06-05,CALDAS,2,,31.3,1018453
2978,2020-06-06,CALDAS,9,,31.3,1018453
2979,2020-06-07,CALDAS,3,,31.3,1018453
2980,2020-06-09,CALDAS,4,,31.3,1018453
2981,2020-06-10,CALDAS,5,,31.3,1018453
2982,2020-06-11,CALDAS,3,,31.3,1018453
2983,2020-06-12,CALDAS,3,,31.3,1018453
2984,2020-06-14,CALDAS,5,,31.3,1018453
2985,2020-06-15,CALDAS,4,,31.3,1018453
2986,2020-06-16,CALDAS,5,,31.3,1018453
2987,2020-06-18,CALDAS,2,,31.3,1018453
2988,2020-06-19,CALDAS,4,,31.3,1018453
2989,2020-06-20,CALDAS,5,,31.3,1018453
2990,2020-06-21,CALDAS,2,,31.3,1018453
2991,2020-06-22,CALDAS,13,,31.3,1018453
2992,2020-06-23,CALDAS,6,,31.3,1018453
2993,2020-06-24,CALDAS,1,,31.3,1018453
2994,2020-06-25,CALDAS,2,,31.3,1018453
2995,2020-06-26,CALDAS,3,,31.3,1018453
2996,2020-06-27,CALDAS,1,,31.3,1018453
2997,2020-06-28,CALDAS,10,,31.3,1018453
2998,2020-06-29,CALDAS,4,1.0,31.3,1018453
2999,2020-06-30,CALDAS,2,,31.3,1018453
3000,2020-07-01,CALDAS,4,1.0,31.3,1018453
3001,2020-07-02,CALDAS,3,,31.3,1018453
3002,2020-07-04,CALDAS,4,,31.3,1018453
3003,2020-07-06,CALDAS,2,,31.3,1018453
3004,2020-07-07,CALDAS,5,,31.3,1018453
3005,2020-07-08,CALDAS,1,,31.3,1018453
3006,2020-07-09,CALDAS,8,,31.3,1018453
3007,2020-07-10,CALDAS,7,,31.3,1018453
3008,2020-07-12,CALDAS,8,,31.3,1018453
3009,2020-07-14,CALDAS,2,2.0,31.3,1018453
3010,2020-07-15,CALDAS,4,,31.3,1018453
3011,2020-07-16,CALDAS,17,,31.3,1018453
3012,2020-07-17,CALDAS,17,,31.3,1018453
3013,2020-07-18,CALDAS,18,,31.3,1018453
3014,2020-07-19,CALDAS,29,1.0,31.3,1018453
3015,2020-07-20,CALDAS,7,2.0,31.3,1018453
3016,2020-07-21,CALDAS,21,1.0,31.3,1018453
3017,2020-07-22,CALDAS,92,,31.3,1018453
3018,2020-07-23,CALDAS,41,1.0,31.3,1018453
3019,2020-07-24,CALDAS,32,,31.3,1018453
3020,2020-07-25,CALDAS,68,,31.3,1018453
3021,2020-07-26,CALDAS,61,1.0,31.3,1018453
3022,2020-07-27,CALDAS,12,,31.3,1018453
3023,2020-07-28,CALDAS,11,1.0,31.3,1018453
3024,2020-07-29,CALDAS,59,3.0,31.3,1018453
3025,2020-07-30,CALDAS,57,1.0,31.3,1018453
3026,2020-07-31,CALDAS,106,1.0,31.3,1018453
3027,2020-08-01,CALDAS,32,2.0,31.3,1018453
3028,2020-08-02,CALDAS,30,1.0,31.3,1018453
3029,2020-08-03,CALDAS,15,,31.3,1018453
3030,2020-08-04,CALDAS,23,,31.3,1018453
3031,2020-08-05,CALDAS,52,1.0,31.3,1018453
3032,2020-08-06,CALDAS,49,1.0,31.3,1018453
3033,2020-08-07,CALDAS,32,1.0,31.3,1018453
3034,2020-08-08,CALDAS,25,2.0,31.3,1018453
3035,2020-08-09,CALDAS,95,2.0,31.3,1018453
3036,2020-08-10,CALDAS,70,3.0,31.3,1018453
3037,2020-08-11,CALDAS,32,1.0,31.3,1018453
3038,2020-08-12,CALDAS,39,,31.3,1018453
3039,2020-08-13,CALDAS,29,2.0,31.3,1018453
3040,2020-08-14,CALDAS,60,2.0,31.3,1018453
3041,2020-08-15,CALDAS,52,,31.3,1018453
3042,2020-08-16,CALDAS,58,1.0,31.3,1018453
3043,2020-08-17,CALDAS,28,3.0,31.3,1018453
3044,2020-08-18,CALDAS,47,3.0,31.3,1018453
3045,2020-08-19,CALDAS,88,,31.3,1018453
3046,2020-08-20,CALDAS,199,1.0,31.3,1018453
3047,2020-08-21,CALDAS,95,4.0,31.3,1018453
3048,2020-08-22,CALDAS,112,1.0,31.3,1018453
3049,2020-08-23,CALDAS,69,4.0,31.3,1018453
3050,2020-08-24,CALDAS,84,3.0,31.3,1018453
3051,2020-08-25,CALDAS,88,2.0,31.3,1018453
3052,2020-08-26,CALDAS,73,4.0,31.3,1018453
3053,2020-08-27,CALDAS,66,3.0,31.3,1018453
3054,2020-08-28,CALDAS,90,1.0,31.3,1018453
3055,2020-08-29,CALDAS,96,6.0,31.3,1018453
3056,2020-08-30,CALDAS,84,2.0,31.3,1018453
3057,2020-08-31,CALDAS,77,1.0,31.3,1018453
3058,2020-09-01,CALDAS,58,3.0,31.3,1018453
3059,2020-09-02,CALDAS,67,7.0,31.3,1018453
3060,2020-09-03,CALDAS,64,4.0,31.3,1018453
3061,2020-09-04,CALDAS,89,2.0,31.3,1018453
3062,2020-09-05,CALDAS,87,2.0,31.3,1018453
3063,2020-09-06,CALDAS,66,4.0,31.3,1018453
3064,2020-09-07,CALDAS,70,1.0,31.3,1018453
3065,2020-09-08,CALDAS,80,5.0,31.3,1018453
3066,2020-09-09,CALDAS,76,1.0,31.3,1018453
3067,2020-09-10,CALDAS,54,1.0,31.3,1018453
3068,2020-09-11,CALDAS,144,3.0,31.3,1018453
3069,2020-09-12,CALDAS,79,2.0,31.3,1018453
3070,2020-09-13,CALDAS,127,6.0,31.3,1018453
3071,2020-09-14,CALDAS,66,,31.3,1018453
3072,2020-09-15,CALDAS,113,6.0,31.3,1018453
3073,2020-09-16,CALDAS,85,3.0,31.3,1018453
3074,2020-09-17,CALDAS,104,4.0,31.3,1018453
3075,2020-09-18,CALDAS,75,2.0,31.3,1018453
3076,2020-09-19,CALDAS,198,3.0,31.3,1018453
3077,2020-09-20,CALDAS,101,3.0,31.3,1018453
3078,2020-09-21,CALDAS,33,1.0,31.3,1018453
3079,2020-09-22,CALDAS,109,6.0,31.3,1018453
3080,2020-09-23,CALDAS,224,2.0,31.3,1018453
3081,2020-09-24,CALDAS,121,2.0,31.3,1018453
3082,2020-09-25,CALDAS,155,5.0,31.3,1018453
3083,2020-09-26,CALDAS,121,3.0,31.3,1018453
3084,2020-09-27,CALDAS,148,2.0,31.3,1018453
3085,2020-09-28,CALDAS,146,3.0,31.3,1018453
3086,2020-09-29,CALDAS,57,2.0,31.3,1018453
3087,2020-09-30,CALDAS,88,3.0,31.3,1018453
3088,2020-10-01,CALDAS,95,,31.3,1018453
3089,2020-10-02,CALDAS,102,2.0,31.3,1018453
3090,2020-10-03,CALDAS,216,3.0,31.3,1018453
3091,2020-10-04,CALDAS,134,4.0,31.3,1018453
3092,2020-10-05,CALDAS,113,8.0,31.3,1018453
3093,2020-10-06,CALDAS,162,6.0,31.3,1018453
3094,2020-10-07,CALDAS,152,8.0,31.3,1018453
3095,2020-10-08,CALDAS,331,4.0,31.3,1018453
3096,2020-10-09,CALDAS,154,2.0,31.3,1018453
3097,2020-10-10,CALDAS,184,6.0,31.3,1018453
3098,2020-10-11,CALDAS,193,6.0,31.3,1018453
3099,2020-10-12,CALDAS,215,9.0,31.3,1018453
3100,2020-10-13,CALDAS,139,7.0,31.3,1018453
3101,2020-10-14,CALDAS,166,5.0,31.3,1018453
3102,2020-10-15,CALDAS,186,9.0,31.3,1018453
3103,2020-10-16,CALDAS,262,3.0,31.3,1018453
3104,2020-10-17,CALDAS,235,9.0,31.3,1018453
3105,2020-10-18,CALDAS,250,9.0,31.3,1018453
3106,2020-10-19,CALDAS,256,5.0,31.3,1018453
3107,2020-10-20,CALDAS,366,5.0,31.3,1018453
3108,2020-10-21,CALDAS,236,7.0,31.3,1018453
3109,2020-10-22,CALDAS,312,6.0,31.3,1018453
3110,2020-10-23,CALDAS,377,7.0,31.3,1018453
3111,2020-10-24,CALDAS,412,7.0,31.3,1018453
3112,2020-10-25,CALDAS,193,7.0,31.3,1018453
3113,2020-10-26,CALDAS,377,9.0,31.3,1018453
3114,2020-10-27,CALDAS,318,7.0,31.3,1018453
3115,2020-10-28,CALDAS,433,5.0,31.3,1018453
3116,2020-10-29,CALDAS,326,8.0,31.3,1018453
3117,2020-10-30,CALDAS,524,6.0,31.3,1018453
3118,2020-10-31,CALDAS,454,10.0,31.3,1018453
3119,2020-11-01,CALDAS,566,5.0,31.3,1018453
3120,2020-11-02,CALDAS,390,3.0,31.3,1018453
3121,2020-11-03,CALDAS,303,10.0,31.3,1018453
3122,2020-11-04,CALDAS,365,11.0,31.3,1018453
3123,2020-11-05,CALDAS,532,16.0,31.3,1018453
3124,2020-11-06,CALDAS,347,6.0,31.3,1018453
3125,2020-11-07,CALDAS,375,6.0,31.3,1018453
3126,2020-11-08,CALDAS,411,7.0,31.3,1018453
3127,2020-11-09,CALDAS,236,8.0,31.3,1018453
3128,2020-11-10,CALDAS,521,5.0,31.3,1018453
3129,2020-11-11,CALDAS,360,9.0,31.3,1018453
3130,2020-11-12,CALDAS,458,8.0,31.3,1018453
3131,2020-11-13,CALDAS,647,7.0,31.3,1018453
3132,2020-11-14,CALDAS,499,10.0,31.3,1018453
3133,2020-11-15,CALDAS,433,11.0,31.3,1018453
3134,2020-11-16,CALDAS,368,7.0,31.3,1018453
3135,2020-11-17,CALDAS,216,7.0,31.3,1018453
3136,2020-11-18,CALDAS,249,6.0,31.3,1018453
3137,2020-11-19,CALDAS,375,10.0,31.3,1018453
3138,2020-11-20,CALDAS,369,12.0,31.3,1018453
3139,2020-11-21,CALDAS,270,13.0,31.3,1018453
3140,2020-11-22,CALDAS,193,8.0,31.3,1018453
3141,2020-11-23,CALDAS,350,6.0,31.3,1018453
3142,2020-11-24,CALDAS,306,10.0,31.3,1018453
3143,2020-11-25,CALDAS,357,8.0,31.3,1018453
3144,2020-11-26,CALDAS,298,11.0,31.3,1018453
3145,2020-11-27,CALDAS,421,8.0,31.3,1018453
3146,2020-11-28,CALDAS,206,7.0,31.3,1018453
3147,2020-11-29,CALDAS,437,5.0,31.3,1018453
3148,2020-11-30,CALDAS,493,6.0,31.3,1018453
3149,2020-12-01,CALDAS,236,6.0,31.3,1018453
3150,2020-12-02,CALDAS,284,8.0,31.3,1018453
3151,2020-12-03,CALDAS,231,10.0,31.3,1018453
3152,2020-12-04,CALDAS,319,5.0,31.3,1018453
3153,2020-12-05,CALDAS,251,8.0,31.3,1018453
3154,2020-12-06,CALDAS,337,9.0,31.3,1018453
3155,2020-12-07,CALDAS,118,4.0,31.3,1018453
3156,2020-12-08,CALDAS,152,8.0,31.3,1018453
3157,2020-12-09,CALDAS,170,4.0,31.3,1018453
3158,2020-12-10,CALDAS,184,6.0,31.3,1018453
3159,2020-12-11,CALDAS,168,4.0,31.3,1018453
3160,2020-12-12,CALDAS,235,2.0,31.3,1018453
3161,2020-12-13,CALDAS,266,7.0,31.3,1018453
3162,2020-12-14,CALDAS,138,4.0,31.3,1018453
3163,2020-12-15,CALDAS,150,8.0,31.3,1018453
3164,2020-12-16,CALDAS,476,10.0,31.3,1018453
3165,2020-12-17,CALDAS,122,5.0,31.3,1018453
3166,2020-12-18,CALDAS,323,7.0,31.3,1018453
3167,2020-12-19,CALDAS,248,4.0,31.3,1018453
3168,2020-12-20,CALDAS,155,12.0,31.3,1018453
3169,2020-12-21,CALDAS,395,8.0,31.3,1018453
3170,2020-12-22,CALDAS,239,8.0,31.3,1018453
3171,2020-12-23,CALDAS,211,10.0,31.3,1018453
3172,2020-12-24,CALDAS,471,7.0,31.3,1018453
3173,2020-12-25,CALDAS,176,3.0,31.3,1018453
3174,2020-12-26,CALDAS,248,3.0,31.3,1018453
3175,2020-12-27,CALDAS,128,3.0,31.3,1018453
3176,2020-12-28,CALDAS,226,9.0,31.3,1018453
3177,2020-12-29,CALDAS,231,10.0,31.3,1018453
3178,2020-12-30,CALDAS,219,6.0,31.3,1018453
3179,2020-12-31,CALDAS,249,3.0,31.3,1018453
3180,2021-01-01,CALDAS,136,11.0,31.3,1018453
3181,2021-01-02,CALDAS,135,11.0,31.3,1018453
3182,2021-01-03,CALDAS,321,9.0,31.3,1018453
3183,2021-01-04,CALDAS,199,3.0,31.3,1018453
3184,2021-01-05,CALDAS,363,7.0,31.3,1018453
3185,2021-01-06,CALDAS,410,5.0,31.3,1018453
3186,2021-01-07,CALDAS,497,14.0,31.3,1018453
3187,2021-01-08,CALDAS,412,6.0,31.3,1018453
3188,2021-01-09,CALDAS,574,12.0,31.3,1018453
3189,2021-01-10,CALDAS,444,10.0,31.3,1018453
3190,2021-01-11,CALDAS,438,7.0,31.3,1018453
3191,2021-01-12,CALDAS,225,4.0,31.3,1018453
3192,2021-01-13,CALDAS,561,12.0,31.3,1018453
3193,2021-01-14,CALDAS,225,9.0,31.3,1018453
3194,2021-01-15,CALDAS,722,14.0,31.3,1018453
3195,2021-01-16,CALDAS,624,13.0,31.3,1018453
3196,2021-01-17,CALDAS,482,12.0,31.3,1018453
3197,2021-01-18,CALDAS,492,7.0,31.3,1018453
3198,2021-01-19,CALDAS,344,5.0,31.3,1018453
3199,2021-01-20,CALDAS,463,10.0,31.3,1018453
3200,2021-01-21,CALDAS,464,15.0,31.3,1018453
3201,2021-01-22,CALDAS,364,12.0,31.3,1018453
3202,2021-01-23,CALDAS,344,10.0,31.3,1018453
3203,2021-01-24,CALDAS,380,7.0,31.3,1018453
3204,2021-01-25,CALDAS,278,11.0,31.3,1018453
3205,2021-01-26,CALDAS,430,5.0,31.3,1018453
3206,2021-01-27,CALDAS,388,9.0,31.3,1018453
3207,2021-01-28,CALDAS,305,6.0,31.3,1018453
3208,2021-01-29,CALDAS,197,10.0,31.3,1018453
3209,2021-01-30,CALDAS,201,9.0,31.3,1018453
3210,2021-01-31,CALDAS,108,9.0,31.3,1018453
3211,2021-02-01,CALDAS,164,7.0,31.3,1018453
3212,2021-02-02,CALDAS,157,6.0,31.3,1018453
3213,2021-02-03,CALDAS,243,7.0,31.3,1018453
3214,2021-02-04,CALDAS,135,9.0,31.3,1018453
3215,2021-02-05,CALDAS,204,9.0,31.3,1018453
3216,2021-02-06,CALDAS,138,7.0,31.3,1018453
3217,2021-02-07,CALDAS,113,10.0,31.3,1018453
3218,2021-02-08,CALDAS,116,5.0,31.3,1018453
3219,2021-02-09,CALDAS,101,4.0,31.3,1018453
3220,2021-02-10,CALDAS,121,3.0,31.3,1018453
3221,2021-02-11,CALDAS,118,3.0,31.3,1018453
3222,2021-02-12,CALDAS,92,5.0,31.3,1018453
3223,2021-02-13,CALDAS,97,5.0,31.3,1018453
3224,2021-02-14,CALDAS,98,5.0,31.3,1018453
3225,2021-02-15,CALDAS,44,1.0,31.3,1018453
3226,2021-02-16,CALDAS,59,4.0,31.3,1018453
3227,2021-02-17,CALDAS,22,3.0,31.3,1018453
3228,2021-02-18,CALDAS,63,2.0,31.3,1018453
3229,2021-02-19,CALDAS,53,,31.3,1018453
3230,2021-02-20,CALDAS,57,7.0,31.3,1018453
3231,2021-02-21,CALDAS,41,5.0,31.3,1018453
3232,2021-02-22,CALDAS,15,1.0,31.3,1018453
3233,2021-02-23,CALDAS,29,4.0,31.3,1018453
3234,2021-02-24,CALDAS,21,4.0,31.3,1018453
3235,2021-02-25,CALDAS,49,1.0,31.3,1018453
3236,2021-02-26,CALDAS,45,3.0,31.3,1018453
3237,2021-02-27,CALDAS,33,1.0,31.3,1018453
3238,2021-02-28,CALDAS,37,2.0,31.3,1018453
3239,2021-03-01,CALDAS,56,1.0,31.3,1018453
3240,2021-03-02,CALDAS,66,4.0,31.3,1018453
3241,2021-03-03,CALDAS,18,5.0,31.3,1018453
3242,2021-03-04,CALDAS,34,1.0,31.3,1018453
3243,2021-03-05,CALDAS,41,1.0,31.3,1018453
3244,2021-03-06,CALDAS,43,3.0,31.3,1018453
3245,2021-03-07,CALDAS,59,2.0,31.3,1018453
3246,2021-03-08,CALDAS,34,2.0,31.3,1018453
3247,2021-03-09,CALDAS,96,1.0,31.3,1018453
3248,2021-03-10,CALDAS,47,3.0,31.3,1018453
3249,2021-03-11,CALDAS,55,4.0,31.3,1018453
3250,2021-03-12,CALDAS,87,2.0,31.3,1018453
3251,2021-03-13,CALDAS,81,1.0,31.3,1018453
3252,2021-03-14,CALDAS,95,1.0,31.3,1018453
3253,2021-03-15,CALDAS,25,3.0,31.3,1018453
3254,2021-03-16,CALDAS,62,,31.3,1018453
3255,2021-03-17,CALDAS,74,5.0,31.3,1018453
3256,2021-03-18,CALDAS,111,4.0,31.3,1018453
3257,2021-03-19,CALDAS,161,3.0,31.3,1018453
3258,2021-03-20,CALDAS,83,,31.3,1018453
3259,2021-03-21,CALDAS,148,4.0,31.3,1018453
3260,2021-03-22,CALDAS,137,2.0,31.3,1018453
3261,2021-03-23,CALDAS,117,2.0,31.3,1018453
3262,2021-03-24,CALDAS,98,2.0,31.3,1018453
3263,2021-03-25,CALDAS,174,3.0,31.3,1018453
3264,2021-03-26,CALDAS,165,2.0,31.3,1018453
3265,2021-03-27,CALDAS,250,3.0,31.3,1018453
3266,2021-03-28,CALDAS,183,3.0,31.3,1018453
3267,2021-03-29,CALDAS,81,,31.3,1018453
3268,2021-03-30,CALDAS,196,3.0,31.3,1018453
3269,2021-03-31,CALDAS,227,3.0,31.3,1018453
3270,2021-04-01,CALDAS,199,2.0,31.3,1018453
3271,2021-04-02,CALDAS,167,3.0,31.3,1018453
3272,2021-04-03,CALDAS,140,3.0,31.3,1018453
3273,2021-04-04,CALDAS,211,2.0,31.3,1018453
3274,2021-04-05,CALDAS,284,12.0,31.3,1018453
3275,2021-04-06,CALDAS,216,3.0,31.3,1018453
3276,2021-04-07,CALDAS,193,5.0,31.3,1018453
3277,2021-04-08,CALDAS,244,4.0,31.3,1018453
